is_admin,id,score,created_at,surveyed_at,sessions,messages
1,194916,10,2018-07-03T20:46:16Z,2018-08-03T20:46:16Z,8,19
0,201039,9,2018-07-03T20:51:39Z,2018-08-03T20:51:39Z,16,36
1,198038,6,2018-07-03T23:09:22Z,2018-08-03T23:09:22Z,15,38
0,201552,9,2018-07-03T23:19:02Z,2018-08-03T23:19:02Z,4,14
1,197250,10,2018-07-03T23:29:30Z,2018-08-03T23:29:30Z,4,5
0,210621,8,2018-07-03T23:51:39Z,2018-08-03T23:51:39Z,25,111
0,212685,8,2018-07-03T23:53:28Z,2018-08-03T23:53:28Z,18,59
0,206950,2,2018-07-03T23:56:50Z,2018-08-03T23:56:50Z,57,244
1,197588,0,2018-07-04T00:28:29Z,2018-08-04T00:28:29Z,3,8
0,203027,9,2018-07-04T00:46:27Z,2018-08-04T00:46:27Z,38,122
0,199529,9,2018-07-04T01:07:17Z,2018-08-04T01:07:17Z,15,32
0,207083,5,2018-07-04T01:23:39Z,2018-08-04T01:23:39Z,91,283
0,204139,6,2018-07-04T01:35:01Z,2018-08-04T01:35:01Z,106,465
0,207888,7,2018-07-04T01:57:32Z,2018-08-04T01:57:32Z,8,29
1,196242,10,2018-07-04T02:40:14Z,2018-08-04T02:40:14Z,7,11
1,195056,9,2018-07-04T02:40:57Z,2018-08-04T02:40:57Z,130,324
1,199113,8,2018-07-04T02:45:06Z,2018-08-04T02:45:06Z,65,140
1,195836,9,2018-07-04T02:47:23Z,2018-08-04T02:47:23Z,16,35
0,210273,7,2018-07-04T03:47:20Z,2018-08-04T03:47:20Z,4,12
1,198928,5,2018-07-04T03:49:35Z,2018-08-04T03:49:35Z,13,28
0,211358,8,2018-07-04T04:29:27Z,2018-08-04T04:29:27Z,125,259
0,208232,8,2018-07-04T04:39:06Z,2018-08-04T04:39:06Z,21,94
0,202735,9,2018-07-04T04:51:44Z,2018-08-04T04:51:44Z,66,250
0,202335,10,2018-07-04T05:08:44Z,2018-08-04T05:08:44Z,26,93
0,201674,9,2018-07-04T05:15:27Z,2018-08-04T05:15:27Z,10,30
1,198429,5,2018-07-04T05:17:55Z,2018-08-04T05:17:55Z,39,109
0,212014,7,2018-07-04T05:40:07Z,2018-08-04T05:40:07Z,47,139
0,211203,8,2018-07-04T05:45:33Z,2018-08-04T05:45:33Z,3,13
0,209707,8,2018-07-04T06:25:27Z,2018-08-04T06:25:27Z,7,8
0,209619,7,2018-07-04T07:14:00Z,2018-08-04T07:14:00Z,17,72
0,207340,5,2018-07-04T07:37:37Z,2018-08-04T07:37:37Z,7,22
0,200231,9,2018-07-04T07:43:09Z,2018-08-04T07:43:09Z,17,54
0,213027,8,2018-07-04T08:29:42Z,2018-08-04T08:29:42Z,4,15
0,204833,2,2018-07-04T08:42:44Z,2018-08-04T08:42:44Z,12,42
0,207920,8,2018-07-04T09:51:03Z,2018-08-04T09:51:03Z,26,87
0,202585,10,2018-07-04T10:13:35Z,2018-08-04T10:13:35Z,44,99
0,207774,5,2018-07-04T10:30:13Z,2018-08-04T10:30:13Z,83,400
0,207591,6,2018-07-04T11:04:22Z,2018-08-04T11:04:22Z,9,32
0,202629,10,2018-07-04T11:16:19Z,2018-08-04T11:16:19Z,10,35
1,197337,10,2018-07-04T12:00:27Z,2018-08-04T12:00:27Z,25,88
0,213373,7,2018-07-04T12:59:31Z,2018-08-04T12:59:31Z,69,178
0,202770,10,2018-07-04T13:36:13Z,2018-08-04T13:36:13Z,7,26
1,194041,10,2018-07-04T13:59:49Z,2018-08-04T13:59:49Z,43,139
1,195466,10,2018-07-04T14:16:36Z,2018-08-04T14:16:36Z,59,198
0,209214,7,2018-07-04T14:47:11Z,2018-08-04T14:47:11Z,7,26
0,206045,4,2018-07-04T15:04:22Z,2018-08-04T15:04:22Z,48,189
1,197318,9,2018-07-04T15:22:14Z,2018-08-04T15:22:14Z,12,39
1,197894,5,2018-07-04T15:28:09Z,2018-08-04T15:28:09Z,24,80
1,195996,9,2018-07-04T15:53:04Z,2018-08-04T15:53:04Z,24,98
0,204185,1,2018-07-04T16:12:25Z,2018-08-04T16:12:25Z,114,145
1,195273,9,2018-07-04T16:20:37Z,2018-08-04T16:20:37Z,10,38
0,208814,8,2018-07-04T16:25:47Z,2018-08-04T16:25:47Z,7,27
0,210200,8,2018-07-04T17:06:27Z,2018-08-04T17:06:27Z,41,122
0,204077,2,2018-07-04T17:12:16Z,2018-08-04T17:12:16Z,46,60
0,202015,9,2018-07-04T17:47:04Z,2018-08-04T17:47:04Z,76,258
0,212436,8,2018-07-04T17:57:25Z,2018-08-04T17:57:25Z,77,267
0,211025,8,2018-07-04T17:58:48Z,2018-08-04T17:58:48Z,9,28
0,203785,6,2018-07-04T18:04:39Z,2018-08-04T18:04:39Z,54,174
0,208996,7,2018-07-04T18:43:22Z,2018-08-04T18:43:22Z,7,28
0,211832,8,2018-07-04T19:15:10Z,2018-08-04T19:15:10Z,78,306
1,198165,0,2018-07-04T19:36:09Z,2018-08-04T19:36:09Z,118,277
1,195086,9,2018-07-04T20:34:30Z,2018-08-04T20:34:30Z,16,29
1,196300,10,2018-07-04T20:52:13Z,2018-08-04T20:52:13Z,3,4
1,198365,1,2018-07-04T21:01:54Z,2018-08-04T21:01:54Z,14,68
0,212557,8,2018-07-04T21:22:49Z,2018-08-04T21:22:49Z,19,54
0,211637,8,2018-07-04T21:52:08Z,2018-08-04T21:52:08Z,40,101
0,207815,4,2018-07-04T22:18:19Z,2018-08-04T22:18:19Z,26,83
0,206387,0,2018-07-04T22:32:45Z,2018-08-04T22:32:45Z,41,166
0,204704,0,2018-07-04T23:07:13Z,2018-08-04T23:07:13Z,104,454
0,204923,3,2018-07-04T23:16:45Z,2018-08-04T23:16:45Z,49,148
0,201427,9,2018-07-04T23:23:57Z,2018-08-04T23:23:57Z,86,260
0,212477,8,2018-07-05T00:13:15Z,2018-08-05T00:13:15Z,85,322
0,205946,6,2018-07-05T00:21:46Z,2018-08-05T00:21:46Z,28,57
0,206280,3,2018-07-05T00:51:35Z,2018-08-05T00:51:35Z,86,253
0,212601,7,2018-07-05T01:40:34Z,2018-08-05T01:40:34Z,38,113
0,203978,3,2018-07-05T02:12:04Z,2018-08-05T02:12:04Z,78,177
1,198302,6,2018-07-05T02:13:25Z,2018-08-05T02:13:25Z,13,16
0,201213,10,2018-07-05T02:30:20Z,2018-08-05T02:30:20Z,4,11
0,201563,10,2018-07-05T03:13:24Z,2018-08-05T03:13:24Z,5,14
0,212334,8,2018-07-05T03:13:31Z,2018-08-05T03:13:31Z,8,33
0,201105,9,2018-07-05T03:24:29Z,2018-08-05T03:24:29Z,16,43
0,203411,9,2018-07-05T04:12:00Z,2018-08-05T04:12:00Z,9,42
1,198539,0,2018-07-05T04:16:56Z,2018-08-05T04:16:56Z,74,256
0,200863,10,2018-07-05T05:12:11Z,2018-08-05T05:12:11Z,51,90
0,212003,7,2018-07-05T05:19:25Z,2018-08-05T05:19:25Z,7,22
0,211406,8,2018-07-05T05:23:33Z,2018-08-05T05:23:33Z,49,182
0,202470,10,2018-07-05T06:20:09Z,2018-08-05T06:20:09Z,83,359
0,200184,10,2018-07-05T06:57:19Z,2018-08-05T06:57:19Z,33,167
0,211233,7,2018-07-05T07:04:26Z,2018-08-05T07:04:26Z,11,46
0,207705,5,2018-07-05T07:08:49Z,2018-08-05T07:08:49Z,17,40
1,197872,5,2018-07-05T07:32:08Z,2018-08-05T07:32:08Z,11,30
0,207391,5,2018-07-05T07:45:01Z,2018-08-05T07:45:01Z,29,101
0,202099,10,2018-07-05T08:03:56Z,2018-08-05T08:03:56Z,11,33
0,199552,10,2018-07-05T08:05:58Z,2018-08-05T08:05:58Z,3,4
1,197922,4,2018-07-05T08:34:16Z,2018-08-05T08:34:16Z,3,10
0,201258,9,2018-07-05T08:57:09Z,2018-08-05T08:57:09Z,96,231
0,211721,7,2018-07-05T09:04:29Z,2018-08-05T09:04:29Z,10,28
0,205076,2,2018-07-05T09:35:54Z,2018-08-05T09:35:54Z,65,218
1,198772,0,2018-07-05T10:52:54Z,2018-08-05T10:52:54Z,69,246
0,211510,8,2018-07-05T11:19:12Z,2018-08-05T11:19:12Z,30,39
0,201169,10,2018-07-05T11:21:32Z,2018-08-05T11:21:32Z,10,14
0,211811,7,2018-07-05T12:41:46Z,2018-08-05T12:41:46Z,53,172
0,208622,8,2018-07-05T12:43:09Z,2018-08-05T12:43:09Z,4,15
0,205802,4,2018-07-05T12:51:44Z,2018-08-05T12:51:44Z,35,121
0,202757,9,2018-07-05T14:12:28Z,2018-08-05T14:12:28Z,28,121
0,206130,3,2018-07-05T14:16:13Z,2018-08-05T14:16:13Z,45,216
0,207053,4,2018-07-05T14:34:50Z,2018-08-05T14:34:50Z,11,45
0,206761,5,2018-07-05T14:47:39Z,2018-08-05T14:47:39Z,6,0
0,202842,10,2018-07-05T15:15:15Z,2018-08-05T15:15:15Z,36,144
0,206816,0,2018-07-05T15:32:24Z,2018-08-05T15:32:24Z,131,660
0,203587,0,2018-07-05T15:54:07Z,2018-08-05T15:54:07Z,20,66
1,195317,10,2018-07-05T17:19:42Z,2018-08-05T17:19:42Z,136,278
0,204636,2,2018-07-05T18:05:37Z,2018-08-05T18:05:37Z,101,409
0,208554,8,2018-07-05T18:19:18Z,2018-08-05T18:19:18Z,19,71
0,204605,4,2018-07-05T18:41:13Z,2018-08-05T18:41:13Z,21,135
1,195939,9,2018-07-05T18:51:50Z,2018-08-05T18:51:50Z,25,93
0,210397,7,2018-07-05T18:57:41Z,2018-08-05T18:57:41Z,11,34
0,208806,7,2018-07-05T19:20:27Z,2018-08-05T19:20:27Z,74,261
0,209559,8,2018-07-05T19:40:59Z,2018-08-05T19:40:59Z,46,129
0,208155,8,2018-07-05T20:17:09Z,2018-08-05T20:17:09Z,11,26
1,194019,9,2018-07-05T21:15:57Z,2018-08-05T21:15:57Z,29,51
0,204391,2,2018-07-05T21:21:39Z,2018-08-05T21:21:39Z,12,34
1,196825,9,2018-07-05T21:46:23Z,2018-08-05T21:46:23Z,13,50
0,208656,8,2018-07-05T21:48:11Z,2018-08-05T21:48:11Z,43,92
0,200289,10,2018-07-05T21:58:51Z,2018-08-05T21:58:51Z,146,604
1,195792,9,2018-07-05T22:14:24Z,2018-08-05T22:14:24Z,117,114
0,200144,9,2018-07-05T22:48:06Z,2018-08-05T22:48:06Z,3,11
0,206415,0,2018-07-05T22:52:15Z,2018-08-05T22:52:15Z,5,19
1,195818,9,2018-07-05T22:55:20Z,2018-08-05T22:55:20Z,29,98
0,207581,3,2018-07-05T23:02:49Z,2018-08-05T23:02:49Z,9,42
1,194420,10,2018-07-05T23:04:17Z,2018-08-05T23:04:17Z,5,13
0,207905,8,2018-07-05T23:21:17Z,2018-08-05T23:21:17Z,7,0
1,198596,0,2018-07-05T23:26:26Z,2018-08-05T23:26:26Z,38,171
0,203759,1,2018-07-05T23:28:04Z,2018-08-05T23:28:04Z,9,28
1,195211,10,2018-07-05T23:54:38Z,2018-08-05T23:54:38Z,15,26
0,203224,9,2018-07-06T00:19:12Z,2018-08-06T00:19:12Z,44,186
0,200765,9,2018-07-06T00:35:59Z,2018-08-06T00:35:59Z,102,328
1,195634,9,2018-07-06T00:51:40Z,2018-08-06T00:51:40Z,60,173
0,203331,10,2018-07-06T01:40:27Z,2018-08-06T01:40:27Z,5,8
0,202046,9,2018-07-06T01:48:33Z,2018-08-06T01:48:33Z,20,82
1,196289,10,2018-07-06T02:26:50Z,2018-08-06T02:26:50Z,4,4
0,206340,3,2018-07-06T02:29:26Z,2018-08-06T02:29:26Z,9,30
1,195898,10,2018-07-06T02:54:33Z,2018-08-06T02:54:33Z,125,532
1,194352,10,2018-07-06T03:36:20Z,2018-08-06T03:36:20Z,5,20
0,213450,8,2018-07-06T03:39:01Z,2018-08-06T03:39:01Z,11,22
0,203491,1,2018-07-06T03:49:18Z,2018-08-06T03:49:18Z,101,398
0,206811,1,2018-07-06T04:14:22Z,2018-08-06T04:14:22Z,10,27
1,195183,10,2018-07-06T04:38:20Z,2018-08-06T04:38:20Z,8,19
0,200215,9,2018-07-06T05:49:19Z,2018-08-06T05:49:19Z,31,106
1,197212,9,2018-07-06T06:03:54Z,2018-08-06T06:03:54Z,13,56
0,202686,9,2018-07-06T06:45:00Z,2018-08-06T06:45:00Z,55,97
1,195550,9,2018-07-06T07:17:53Z,2018-08-06T07:17:53Z,3,13
0,204990,6,2018-07-06T07:58:52Z,2018-08-06T07:58:52Z,21,81
0,203178,10,2018-07-06T08:21:10Z,2018-08-06T08:21:10Z,19,75
1,194070,9,2018-07-06T08:33:20Z,2018-08-06T08:33:20Z,16,33
0,209262,8,2018-07-06T08:52:34Z,2018-08-06T08:52:34Z,23,40
0,205338,0,2018-07-06T09:55:11Z,2018-08-06T09:55:11Z,11,21
0,205743,3,2018-07-06T10:29:58Z,2018-08-06T10:29:58Z,6,20
0,209500,8,2018-07-06T10:37:37Z,2018-08-06T10:37:37Z,19,43
0,205482,1,2018-07-06T10:45:13Z,2018-08-06T10:45:13Z,5,17
0,203359,10,2018-07-06T10:58:35Z,2018-08-06T10:58:35Z,23,43
1,197065,10,2018-07-06T11:03:58Z,2018-08-06T11:03:58Z,25,59
0,201302,9,2018-07-06T11:35:39Z,2018-08-06T11:35:39Z,10,22
0,202285,9,2018-07-06T11:57:17Z,2018-08-06T11:57:17Z,4,11
0,204045,2,2018-07-06T13:01:14Z,2018-08-06T13:01:14Z,21,28
0,201264,10,2018-07-06T13:55:24Z,2018-08-06T13:55:24Z,12,39
0,200697,10,2018-07-06T14:11:56Z,2018-08-06T14:11:56Z,145,242
0,200980,9,2018-07-06T14:45:43Z,2018-08-06T14:45:43Z,10,42
1,198231,0,2018-07-06T15:16:56Z,2018-08-06T15:16:56Z,111,299
0,203913,2,2018-07-06T15:31:54Z,2018-08-06T15:31:54Z,54,116
0,212637,8,2018-07-06T15:44:28Z,2018-08-06T15:44:28Z,5,20
0,203339,9,2018-07-06T16:13:23Z,2018-08-06T16:13:23Z,4,11
0,202069,9,2018-07-06T16:30:35Z,2018-08-06T16:30:35Z,118,393
1,196822,9,2018-07-06T16:41:34Z,2018-08-06T16:41:34Z,25,107
1,198675,4,2018-07-06T17:11:30Z,2018-08-06T17:11:30Z,80,210
0,203621,4,2018-07-06T17:27:05Z,2018-08-06T17:27:05Z,6,24
1,196380,10,2018-07-06T17:34:48Z,2018-08-06T17:34:48Z,58,190
0,204316,1,2018-07-06T18:44:18Z,2018-08-06T18:44:18Z,16,69
1,199100,8,2018-07-06T19:05:18Z,2018-08-06T19:05:18Z,34,87
0,211701,8,2018-07-06T19:48:39Z,2018-08-06T19:48:39Z,74,17
1,198143,2,2018-07-06T20:35:47Z,2018-08-06T20:35:47Z,3,12
1,197535,2,2018-07-06T20:39:34Z,2018-08-06T20:39:34Z,33,105
1,196076,10,2018-07-06T20:39:36Z,2018-08-06T20:39:36Z,12,40
0,208862,8,2018-07-06T21:05:21Z,2018-08-06T21:05:21Z,98,234
0,211792,8,2018-07-06T21:06:02Z,2018-08-06T21:06:02Z,15,50
0,201602,10,2018-07-06T21:20:42Z,2018-08-06T21:20:42Z,29,44
1,196133,9,2018-07-06T21:21:19Z,2018-08-06T21:21:19Z,68,166
0,202755,9,2018-07-06T21:46:45Z,2018-08-06T21:46:45Z,5,10
1,197962,5,2018-07-06T22:13:09Z,2018-08-06T22:13:09Z,7,6
0,212815,8,2018-07-06T22:42:50Z,2018-08-06T22:42:50Z,104,244
1,195435,9,2018-07-06T23:30:10Z,2018-08-06T23:30:10Z,118,352
0,202706,9,2018-07-06T23:40:19Z,2018-08-06T23:40:19Z,3,9
1,194588,10,2018-07-07T00:16:39Z,2018-08-07T00:16:39Z,12,23
0,201761,10,2018-07-07T00:25:34Z,2018-08-07T00:25:34Z,24,65
0,207676,1,2018-07-07T01:56:40Z,2018-08-07T01:56:40Z,85,283
0,211741,8,2018-07-07T02:13:16Z,2018-08-07T02:13:16Z,26,39
0,204074,2,2018-07-07T02:21:14Z,2018-08-07T02:21:14Z,52,110
0,209483,8,2018-07-07T02:31:28Z,2018-08-07T02:31:28Z,17,59
0,211038,8,2018-07-07T02:38:19Z,2018-08-07T02:38:19Z,63,252
1,196173,9,2018-07-07T02:40:35Z,2018-08-07T02:40:35Z,29,88
0,205568,4,2018-07-07T02:59:32Z,2018-08-07T02:59:32Z,32,106
1,196459,9,2018-07-07T03:00:20Z,2018-08-07T03:00:20Z,11,42
0,206020,4,2018-07-07T03:38:42Z,2018-08-07T03:38:42Z,14,77
1,199265,8,2018-07-07T03:44:08Z,2018-08-07T03:44:08Z,38,75
0,199949,10,2018-07-07T04:34:19Z,2018-08-07T04:34:19Z,12,29
0,213093,7,2018-07-07T04:52:26Z,2018-08-07T04:52:26Z,21,88
1,194539,9,2018-07-07T04:57:03Z,2018-08-07T04:57:03Z,51,103
0,204342,5,2018-07-07T05:13:22Z,2018-08-07T05:13:22Z,3,10
0,206430,1,2018-07-07T05:21:56Z,2018-08-07T05:21:56Z,9,36
0,212161,7,2018-07-07T05:32:59Z,2018-08-07T05:32:59Z,86,310
1,196659,10,2018-07-07T05:35:06Z,2018-08-07T05:35:06Z,25,63
0,210149,8,2018-07-07T06:07:32Z,2018-08-07T06:07:32Z,125,337
0,202101,10,2018-07-07T06:23:57Z,2018-08-07T06:23:57Z,43,169
0,206268,1,2018-07-07T06:37:01Z,2018-08-07T06:37:01Z,11,42
0,199692,9,2018-07-07T06:51:58Z,2018-08-07T06:51:58Z,82,276
1,196638,9,2018-07-07T07:05:18Z,2018-08-07T07:05:18Z,4,10
0,203756,5,2018-07-07T07:11:20Z,2018-08-07T07:11:20Z,11,52
1,196927,10,2018-07-07T07:19:22Z,2018-08-07T07:19:22Z,11,21
0,210786,8,2018-07-07T08:28:23Z,2018-08-07T08:28:23Z,8,23
1,196621,9,2018-07-07T08:49:57Z,2018-08-07T08:49:57Z,140,158
0,210195,7,2018-07-07T09:25:38Z,2018-08-07T09:25:38Z,102,245
0,206968,2,2018-07-07T09:26:41Z,2018-08-07T09:26:41Z,116,435
0,204135,0,2018-07-07T09:40:41Z,2018-08-07T09:40:41Z,104,271
0,210488,8,2018-07-07T10:08:06Z,2018-08-07T10:08:06Z,37,134
0,209830,8,2018-07-07T10:11:19Z,2018-08-07T10:11:19Z,6,19
0,201525,9,2018-07-07T10:30:43Z,2018-08-07T10:30:43Z,20,102
0,201344,9,2018-07-07T10:35:35Z,2018-08-07T10:35:35Z,24,53
1,198126,0,2018-07-07T11:36:44Z,2018-08-07T11:36:44Z,9,24
1,196670,9,2018-07-07T11:45:42Z,2018-08-07T11:45:42Z,7,19
0,202114,10,2018-07-07T11:48:36Z,2018-08-07T11:48:36Z,7,20
0,208759,8,2018-07-07T11:51:00Z,2018-08-07T11:51:00Z,15,36
0,211744,7,2018-07-07T11:57:26Z,2018-08-07T11:57:26Z,67,156
0,199297,10,2018-07-07T12:07:33Z,2018-08-07T12:07:33Z,72,260
0,201594,9,2018-07-07T12:17:23Z,2018-08-07T12:17:23Z,6,23
0,212728,7,2018-07-07T12:35:45Z,2018-08-07T12:35:45Z,44,150
0,205756,5,2018-07-07T13:03:15Z,2018-08-07T13:03:15Z,33,70
0,205970,5,2018-07-07T13:13:52Z,2018-08-07T13:13:52Z,5,16
1,197279,10,2018-07-07T14:13:48Z,2018-08-07T14:13:48Z,20,69
0,210369,8,2018-07-07T14:21:52Z,2018-08-07T14:21:52Z,124,427
0,208416,7,2018-07-07T14:22:55Z,2018-08-07T14:22:55Z,73,270
0,207195,6,2018-07-07T14:24:43Z,2018-08-07T14:24:43Z,96,314
0,202179,9,2018-07-07T14:41:02Z,2018-08-07T14:41:02Z,7,18
1,195844,10,2018-07-07T14:42:04Z,2018-08-07T14:42:04Z,29,33
0,201091,9,2018-07-07T14:49:27Z,2018-08-07T14:49:27Z,67,165
0,203700,3,2018-07-07T14:55:44Z,2018-08-07T14:55:44Z,13,41
0,207409,3,2018-07-07T15:29:59Z,2018-08-07T15:29:59Z,112,319
0,212777,8,2018-07-07T16:57:42Z,2018-08-07T16:57:42Z,38,132
1,199091,7,2018-07-07T16:58:50Z,2018-08-07T16:58:50Z,35,135
0,202766,9,2018-07-07T17:09:27Z,2018-08-07T17:09:27Z,14,51
0,209778,7,2018-07-07T17:21:10Z,2018-08-07T17:21:10Z,3,8
1,195420,9,2018-07-07T17:28:57Z,2018-08-07T17:28:57Z,8,23
0,206829,0,2018-07-07T17:29:30Z,2018-08-07T17:29:30Z,5,17
1,199246,8,2018-07-07T18:50:48Z,2018-08-07T18:50:48Z,17,44
0,207851,6,2018-07-07T18:58:16Z,2018-08-07T18:58:16Z,31,115
1,197220,10,2018-07-07T19:33:10Z,2018-08-07T19:33:10Z,41,147
1,199185,7,2018-07-07T19:52:58Z,2018-08-07T19:52:58Z,6,13
0,210510,7,2018-07-07T20:06:28Z,2018-08-07T20:06:28Z,23,80
0,199683,9,2018-07-07T20:19:27Z,2018-08-07T20:19:27Z,131,274
0,204727,0,2018-07-07T20:35:10Z,2018-08-07T20:35:10Z,53,134
0,205567,6,2018-07-07T21:01:21Z,2018-08-07T21:01:21Z,113,240
1,194595,10,2018-07-07T21:01:46Z,2018-08-07T21:01:46Z,37,110
0,207199,5,2018-07-07T22:46:07Z,2018-08-07T22:46:07Z,3,7
0,205390,3,2018-07-07T23:01:26Z,2018-08-07T23:01:26Z,7,33
1,196299,9,2018-07-07T23:02:12Z,2018-08-07T23:02:12Z,24,77
0,202315,9,2018-07-07T23:11:39Z,2018-08-07T23:11:39Z,19,45
0,203803,2,2018-07-08T00:11:46Z,2018-08-08T00:11:46Z,24,65
0,208917,8,2018-07-08T00:32:59Z,2018-08-08T00:32:59Z,14,57
0,206511,0,2018-07-08T00:33:00Z,2018-08-08T00:33:00Z,37,171
1,196742,10,2018-07-08T01:11:27Z,2018-08-08T01:11:27Z,14,59
1,194369,10,2018-07-08T01:16:14Z,2018-08-08T01:16:14Z,5,11
0,211913,8,2018-07-08T02:11:03Z,2018-08-08T02:11:03Z,56,93
0,209207,7,2018-07-08T02:18:19Z,2018-08-08T02:18:19Z,4,21
0,206126,0,2018-07-08T02:51:54Z,2018-08-08T02:51:54Z,9,38
0,206715,2,2018-07-08T03:09:01Z,2018-08-08T03:09:01Z,98,151
0,202662,9,2018-07-08T03:34:40Z,2018-08-08T03:34:40Z,6,18
0,204462,1,2018-07-08T03:35:19Z,2018-08-08T03:35:19Z,78,371
1,193934,9,2018-07-08T03:40:00Z,2018-08-08T03:40:00Z,34,80
0,209875,7,2018-07-08T05:13:52Z,2018-08-08T05:13:52Z,52,131
1,197711,4,2018-07-08T05:20:02Z,2018-08-08T05:20:02Z,3,11
0,200735,9,2018-07-08T05:33:13Z,2018-08-08T05:33:13Z,27,57
0,209751,8,2018-07-08T06:34:07Z,2018-08-08T06:34:07Z,77,284
0,208038,8,2018-07-08T06:46:37Z,2018-08-08T06:46:37Z,91,296
0,208979,7,2018-07-08T06:58:15Z,2018-08-08T06:58:15Z,5,25
1,199281,8,2018-07-08T06:58:20Z,2018-08-08T06:58:20Z,34,117
0,208322,8,2018-07-08T07:16:19Z,2018-08-08T07:16:19Z,10,34
0,204063,1,2018-07-08T07:27:17Z,2018-08-08T07:27:17Z,140,280
0,210685,7,2018-07-08T08:02:31Z,2018-08-08T08:02:31Z,73,266
1,194052,10,2018-07-08T08:09:17Z,2018-08-08T08:09:17Z,4,14
0,206731,3,2018-07-08T09:07:38Z,2018-08-08T09:07:38Z,6,23
0,199460,10,2018-07-08T09:15:52Z,2018-08-08T09:15:52Z,29,67
0,203016,9,2018-07-08T10:03:45Z,2018-08-08T10:03:45Z,71,237
0,201148,10,2018-07-08T10:05:46Z,2018-08-08T10:05:46Z,3,9
0,204201,0,2018-07-08T10:20:01Z,2018-08-08T10:20:01Z,84,410
0,209418,7,2018-07-08T10:22:37Z,2018-08-08T10:22:37Z,4,21
0,210763,8,2018-07-08T11:06:19Z,2018-08-08T11:06:19Z,36,126
1,194305,10,2018-07-08T12:44:23Z,2018-08-08T12:44:23Z,31,95
0,212240,7,2018-07-08T13:57:27Z,2018-08-08T13:57:27Z,19,36
1,197741,1,2018-07-08T14:46:07Z,2018-08-08T14:46:07Z,9,45
1,194767,10,2018-07-08T18:10:55Z,2018-08-08T18:10:55Z,60,129
0,206912,3,2018-07-08T18:18:18Z,2018-08-08T18:18:18Z,3,10
0,208722,7,2018-07-08T18:35:27Z,2018-08-08T18:35:27Z,71,233
0,199420,9,2018-07-08T18:48:03Z,2018-08-08T18:48:03Z,7,30
1,195716,10,2018-07-08T18:53:17Z,2018-08-08T18:53:17Z,64,182
0,202880,9,2018-07-08T19:35:17Z,2018-08-08T19:35:17Z,4,9
1,194887,10,2018-07-08T19:56:45Z,2018-08-08T19:56:45Z,90,308
0,204460,1,2018-07-08T20:06:48Z,2018-08-08T20:06:48Z,8,24
0,204335,0,2018-07-08T20:11:08Z,2018-08-08T20:11:08Z,34,109
1,198250,4,2018-07-08T20:45:39Z,2018-08-08T20:45:39Z,5,17
0,202124,10,2018-07-08T20:48:37Z,2018-08-08T20:48:37Z,13,37
0,201435,9,2018-07-08T21:01:13Z,2018-08-08T21:01:13Z,30,115
0,205593,3,2018-07-08T21:17:24Z,2018-08-08T21:17:24Z,18,38
0,207540,4,2018-07-08T21:33:07Z,2018-08-08T21:33:07Z,4,19
0,202800,9,2018-07-08T22:02:04Z,2018-08-08T22:02:04Z,141,121
0,208602,7,2018-07-08T22:15:56Z,2018-08-08T22:15:56Z,4,8
0,199922,10,2018-07-08T22:32:50Z,2018-08-08T22:32:50Z,54,80
1,199258,7,2018-07-08T23:31:19Z,2018-08-08T23:31:19Z,8,23
1,195876,9,2018-07-08T23:46:04Z,2018-08-08T23:46:04Z,12,29
0,211106,7,2018-07-08T23:53:04Z,2018-08-08T23:53:04Z,14,33
1,198806,2,2018-07-09T00:01:02Z,2018-08-09T00:01:02Z,97,298
0,209408,7,2018-07-09T00:36:31Z,2018-08-09T00:36:31Z,84,242
0,201996,10,2018-07-09T01:04:44Z,2018-08-09T01:04:44Z,40,107
1,199056,7,2018-07-09T01:05:42Z,2018-08-09T01:05:42Z,3,10
0,211305,8,2018-07-09T01:13:49Z,2018-08-09T01:13:49Z,14,35
0,204585,3,2018-07-09T01:18:54Z,2018-08-09T01:18:54Z,3,12
0,212319,7,2018-07-09T01:43:17Z,2018-08-09T01:43:17Z,14,44
0,205821,4,2018-07-09T01:51:05Z,2018-08-09T01:51:05Z,4,11
0,211826,8,2018-07-09T01:55:59Z,2018-08-09T01:55:59Z,19,103
0,202957,9,2018-07-09T02:04:00Z,2018-08-09T02:04:00Z,34,180
0,203364,10,2018-07-09T02:32:16Z,2018-08-09T02:32:16Z,4,16
1,197609,1,2018-07-09T02:47:06Z,2018-08-09T02:47:06Z,31,41
0,203002,10,2018-07-09T02:52:49Z,2018-08-09T02:52:49Z,7,21
0,209785,7,2018-07-09T03:33:51Z,2018-08-09T03:33:51Z,16,55
0,199332,9,2018-07-09T03:40:26Z,2018-08-09T03:40:26Z,21,73
1,195979,9,2018-07-09T03:43:23Z,2018-08-09T03:43:23Z,3,5
0,207557,5,2018-07-09T03:45:06Z,2018-08-09T03:45:06Z,29,79
0,211317,8,2018-07-09T03:47:14Z,2018-08-09T03:47:14Z,45,159
0,205668,5,2018-07-09T03:52:29Z,2018-08-09T03:52:29Z,44,164
0,212181,7,2018-07-09T03:52:45Z,2018-08-09T03:52:45Z,3,9
0,201407,10,2018-07-09T04:00:21Z,2018-08-09T04:00:21Z,7,18
0,200785,10,2018-07-09T04:07:12Z,2018-08-09T04:07:12Z,7,6
